"id","vehicle_model_id","mileage_id","year","plate_num","transmission","hourly_rate","daily_rate","weekly_rate","monthly_rate","address","latitude","longitude","delivery_rate","pickup_instruction","return_instruction","description","view_count","is_available","is_verified","created_at","updated_at","user_id","min_hour","max_hour","is_image_verified","deleted_at","booking_count","rating","features","old_id"
4360,188,2,2018,"BPM7000","auto",19,350,1960,3990,"32 Jalan Nuri 7/19c, Kota Damansara, Petaling Jaya, 47810, Selangor",3.1670983,101.5766,,"Call first","Call first","SUV type and stylish ",0,FALSE,FALSE,"2019-02-20 22:29:35.59627","2019-02-21 10:59:04.850374",12625,5,,FALSE,,0,,"{}",
3514,2,2,2018,"VBX8601","auto",8,140,850,1596,"Cheras 9 Miles, Selangor, Malaysia",3.068518,101.7704228,,,,"Good conditions. No smoking, eating, drinking and pets are allowed. ",0,TRUE,TRUE,"2018-09-20 10:29:53","2019-01-28 04:00:20.682247",9832,5,,FALSE,,0,,"{}",2059
4220,1,1,2010,"XBXB","auto",7,130,700,1482," Jalan Cenderawasih,Tasik Perdana,Kuala Lumpur,50480,Wilayah Persekutuan Kuala Lumpur",3.1453121,101.6868601,,"bxbx","bxbx","bxbx",0,FALSE,FALSE,"2019-01-24 12:03:46.181995","2019-01-28 07:52:19.107832",12187,5,,FALSE,"2019-01-28 07:52:19.101847",0,,"{}",
3700,5,2,2015,"SD9272L","auto",10,170,1000,1938,"Jalan Pasar Pudu Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia",3.1350912,101.7154637,,,,"This vehicle is standard ",0,FALSE,TRUE,"2017-10-30 19:16:49","2019-02-20 12:37:29.218339",4987,5,,FALSE,,0,,"{}",1767
3431,1,2,2012,"WXJ3146","auto",7,130,700,1482,"1, Jalan 9/116B, Kuchai Entrepreneurs Park, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.0861272,101.6907674,,,,"This car is Perodua Myvi 1.5(SE).
The exterior and interior look might not as good as a new car, got some scratches on the side bumper, but it is completely adequate to transfer you safely.
Bluetooth player & phone holder is within as well.
General check and service was done on 22/10/2018.
",0,TRUE,TRUE,"2018-07-09 17:21:22","2019-02-25 14:39:02.357687",11715,5,,FALSE,,0,,"{}",1989
3320,6,2,2015,"DCS5523","auto",7,120,700,1368,"Kuala Lumpur Wilayah Persekutuan Kuala Lumpur Malaysia",3.139003,101.686855,,,,"""Petrol saver, airconditioned and no pets""",0,TRUE,TRUE,"2018-02-21 11:31:56","2019-02-25 15:22:08.032775",9361,5,,FALSE,,0,,"{}",1870
3113,1,2,2011,"WVR1897","auto",7,130,700,1482,"Puchong, Selangor, Malaysia",3.0327152,101.618802,,,,"Economic fuel saving.",0,FALSE,TRUE,"2018-03-23 18:08:35","2019-02-20 12:37:29.255325",6383,5,,FALSE,,0,,"{}",1908
3114,3,2,2016,"WD1588F","auto",7,120,700,1368,"DPP TM, Changlun, Kedah, Malaysia",6.4712407,100.4979105,,,,"this car is awesome",0,TRUE,TRUE,"2018-05-14 12:26:49","2019-02-25 19:45:30.124604",6425,5,,FALSE,,0,,"{}",1951
3116,6,2,2017,"VX6746","auto",7,120,700,1368,"Bukit Kachi, Universiti Utara Malaysia, Sintok Kedah. ",6.4426618,100.5278148,,,,"New saga, auto transmision. Superb condition, 100% comfortable. && UPDATED students sticker valid.",0,TRUE,TRUE,"2018-04-24 16:02:59","2019-02-25 20:36:26.05069",6502,5,,FALSE,,0,,"{}",1931
4391,7,3,2017,"VAM9914","auto",11,180,1000,2052,"1 Jalan Metro Prima,Taman Kepong,Kuala Lumpur,52100,Wilayah Persekutuan Kuala Lumpur",3.2132147,101.6390662,,"mutiara magna kepong block B","mutiara magna kepong block B","proton persona 1.5 standard auto
jimat minyak
",0,FALSE,FALSE,"2019-02-27 15:43:58.903676","2019-02-27 15:50:31.401109",13947,5,,FALSE,,0,,"{}",
4453,52,3,2016,"KDY8381","auto",40,700,3500,6500,"19 Tingkat Berapit 8,Taman Pearl,Bukit Mertajam,14000,Pulau Pinang",5.3783082,100.4757477,,"Need to pay security deposite rm1000","Return security deposite in 5 working days","Hyundai Grand Starex
2.5cc turbo
Auto door
Diesel",0,FALSE,FALSE,"2019-03-16 21:41:13.742129","2019-03-16 22:10:12.17234",14893,5,,FALSE,"2019-03-16 22:10:12.165736",0,,"{}",
4260,2,3,2017,"BPD6916","auto",8,140,850,1596,"20 Lorong SS 5c/1b,Ss 5,Petaling Jaya,47301,Selangor",3.1002693,101.6032938,,"Kompleks Tabung Haji Kelana Jaya","Kompleks Tabung Haji Kelana Jaya","Higher Spec. ",0,FALSE,FALSE,"2019-01-28 10:45:48.00177","2019-01-28 10:50:58.719724",3346,5,,FALSE,"2019-01-28 10:50:58.713987",0,,"{}",
4263,15,5,2014,"AND","auto",21,250,1400,2000,"KL Eco City Road, Kuala Lumpur, 59200, Wilayah Persekutuan Kuala Lumpur",3.1190784,101.6743531,,"H","H",,0,TRUE,FALSE,"2019-01-28 12:54:45.115948","2019-01-28 15:03:38.687312",12187,5,,FALSE,"2019-01-28 15:03:38.68168",0,,"{}",
4331,5,6,2010,"NCK2508","auto",9,150,900,1743,"18 Jalan Jubli Perak 22/1,Seksyen 22,Shah Alam,40300,Selangor",3.0706468,101.5556035,,"In front puri Aiyu condo Seksyen 22","In front puri Aiyu condo Seksyen 22","Ezi 1.5",0,FALSE,FALSE,"2019-02-14 16:42:56.55826","2019-02-14 16:46:15.115194",10957,5,,FALSE,,0,,"{}",
42,1,2,2010,"HHJJ","auto",7,130,700,1680," Jalan Cenderawasih,Tasik Perdana,Kuala Lumpur,50480,Wilayah Persekutuan Kuala Lumpur",3.1453121,101.6868601,,"vgh","ghh","hjj",0,FALSE,TRUE,"2019-01-18 17:29:58.859728","2019-02-20 12:37:29.168929",10506,5,,FALSE,"2019-01-18 17:32:22.980176",0,,"{}",
4223,14,3,2014,"B1288PAI","auto",120,120,120,120,"No.18 Jalan Terogong Raya,Cilandak Barat,Cilandak,12430,Daerah Khusus Ibukota Jakarta",-6.2810202,106.7952087,,".",".","7 seater car",0,FALSE,TRUE,"2019-01-24 17:05:54.484995","2019-02-20 12:37:29.185169",12701,5,,FALSE,,0,,"{}",
3159,3,2,2016,"VL442","auto",7,120,700,1368,"Seksyen 7, Shah Alam, Selangor, Malaysia",3.0741068,101.4922193,,,,"""This car is fully service and awesome.",0,FALSE,TRUE,"2018-05-23 10:11:42","2019-02-20 12:37:29.201827",6999,5,,FALSE,,0,,"{}",1960
2165,4,2,2010,"BJU3587","auto",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-09 05:00:35","2019-01-19 23:44:15.92212",170,5,,FALSE,,0,,"{}",1479
4392,46,2,2017,"SAC6760E","auto",30,450,2500,5000,"Q8-3 Blok Q ,University Apartments phs 1,Kota Kinabalu,88450,Sabah",5.9774518,116.1477598,,"Inform early before pick up ","Inform early before return","Tip top condition, Mivec Vgt engine, Semi Auto wt paddle shifter, Lether seats, 7 airbags, Media player wt reverse cam, Dash cam etc... ",0,TRUE,TRUE,"2019-02-28 14:51:36.665011","2019-03-03 18:12:37.965644",13960,5,,FALSE,,0,,"{}",
4332,1,3,2015,"WB3167K","auto",7,130,700,1482,"Trefoil Setia Alam , Setia Alam, Shah Alam, 40170, Selangor",3.1110383,101.4605651,,"-Weekdays pickup time morning or night ","-Weekdays return prefer atfer work or night","-clean and good condition
-radio with usb and cd
-car with tinted 
-no smoking and pet allowed",0,TRUE,TRUE,"2019-02-14 19:39:05.622458","2019-02-18 17:38:23.729056",10737,5,,FALSE,,0,,"{}",
4334,14,3,2017,"B1827UIH","manual",120,120,120,120," Jalan Hikmah Agung,Cikahuripan,Kelapa Nunggal,16710,Jawa Barat",-6.4619542,106.9736769,,"car + driver only","car + driver only","ac double blower/1300 cc",0,FALSE,TRUE,"2019-02-15 08:28:34.945162","2019-02-20 12:37:30.202183",12730,5,,FALSE,,0,,"{}",
4365,5,6,2010,"NCK2508","auto",9,150,900,1743,"18 Jalan Jubli Perak 22/1,Seksyen 22,Shah Alam,40300,Selangor",3.0706468,101.5556035,,"In front puri Aiyu condo Seksyen 22 Shah alam","In front puri Aiyu condo Seksyen 22 Shah alam","Ezi 1.5",0,FALSE,FALSE,"2019-02-21 12:36:30.160601","2019-02-21 12:37:13.452397",10957,24,,FALSE,,0,,"{}",
4366,3,2,2017,"DDD7854","auto",6,105,630,1228," Jalan Kinrara 6f,Bandar Kinrara 6,Puchong,47100,Selangor",3.0358814,101.6732868,,"Self Pickup","Return to same pickup location","Fuel Efficient Car",0,FALSE,FALSE,"2019-02-21 13:15:24.676283","2019-02-21 13:15:43.561573",13835,5,,FALSE,,0,,"{}",
3327,6,2,2017,"VY742","auto",7,120,700,1368,"F-1-05, Block F Jalan Vita 1, Plaza Crystralville, Lingkaran Cyberpoint Timur, Cyber 12, 63000 Cyberjaya, Selangor",2.918048,101.652218,,,,"-Saga (2017) 1.3 Proton 
-Passenger : 5 passengers 
-Transmission : Automatic only 
-Air Conditioning : Air conditioning",0,TRUE,TRUE,"2018-03-14 10:46:51","2019-02-25 20:36:11.574354",9423,5,,FALSE,,0,,"{}",1893
4361,32,4,2015,"PMD34","auto",35,450,2500,5130,"Jalan Kiara 4, Mont Kiara, Kuala Lumpur, 50480, Wilayah Persekutuan Kuala Lumpur",3.166747,101.6506749,,"The car is located around Mont Kiara
Please arrange the time for pickup ","Return the car to Mont Kiara or other safety place that has been decide with the owner","The power of dreams",0,TRUE,FALSE,"2019-02-21 10:12:38.928958","2019-02-28 00:43:46.674857",13934,5,,FALSE,,0,,"{}",
4454,52,3,2016,"KDY8381","auto",40,700,3500,6500,"19 Tingkat Berapit 8,Taman Pearl,Bukit Mertajam,14000,Pulau Pinang",5.3783082,100.4757477,,"Please prepare rm1000 security deposite","After 5 working days security deposite will be refundable","Hyundai Grand Starex 
2.5cc turbo
Diesel
Auto door",0,TRUE,FALSE,"2019-03-16 21:46:37.41988","2019-03-16 22:10:35.928212",14893,5,,FALSE,,0,,"{}",
4261,2,3,2017,"BPD6916","auto",12,125,765,1801,"21 Lorong SS 5c/1b
Kompleks Tabung Haji Kelana Jaya,Ss 5,Petaling Jaya,47301,Selangor",3.1005879,101.6024013,,"Kompleks Tabung Haji Kelana Jaya","Kompleks Tabung Haji Kelana Jaya","Spesifikasi Advance",0,TRUE,TRUE,"2019-01-28 11:07:39.923621","2019-03-18 16:51:16.2745",3346,5,,FALSE,,2,,"{}",
4219,6,3,2016,"WC6438B","auto",7,120,700,1368,"Taman Kinrara, Seksyen 4,Puchong,47100,Selangor",3.0672705,101.6399552,,"Home","Home","New Saga",0,TRUE,TRUE,"2019-01-23 17:02:16.238458","2019-03-05 13:27:16.021694",10088,5,,FALSE,,0,,"{}",
2177,4,2,2011,"DBU2668","auto",6,100,600,1140,"Tingkat 1, No 2, Jalan Pusat Perniagaan Ixora 1, Pusat Perniagaan Ixora, 70450 seremban,",2.7076605,101.9943164,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:55","2019-01-19 23:44:16.120588",172,5,,FALSE,,0,,"{}",102
4262,1,5,2010,"WUW5485","auto",7,130,700,1482,"15B Jalan USJ 21/11,USJ 21,Subang Jaya,47630,Selangor",3.0250519,101.5819483,,"Please whatsapp or call 30min before pick up","Please whatsapp or call 30min before return","1.5Ezi Auto
White color
Good conditions",0,TRUE,TRUE,"2019-01-28 12:19:26.777011","2019-02-20 12:37:29.40086",809,5,,FALSE,"2019-02-07 14:14:45.466585",0,,"{}",
4362,11,1,2018,"VCE3534","auto",18,280,1700,3192," Skyvilla apartment Jalan sp 5/5 taman serdang perdana.43300 seri kembangan,Mines Wellness City,Seri Kembangan,43300,Selangor",3.0409859,101.7066038,,"call half and hour before pickup","call half and hour before return the car","Powerfull and confortable for long distance",0,FALSE,FALSE,"2019-02-21 10:19:20.138904","2019-02-21 10:20:19.019399",13953,5,,FALSE,,0,,"{}",
39,31,2,2011,"YVFYC","manual",21,350,2050,4920," Jalan Cenderawasih,Tasik Perdana,Kuala Lumpur,50480,Wilayah Persekutuan Kuala Lumpur",3.1453121,101.6868601,,"yvyvhv","ucycyc","jyvyvtc",0,TRUE,FALSE,"2019-01-18 16:27:43.676263","2019-01-19 02:27:25.772222",2,5,,FALSE,"2019-01-18 18:28:55.59188",0,,"{}",
47,24,4,2016,"BPJ7700","auto",12,200,1200,2880,"51 Jalan Damansara, Kuala Lumpur Sentral, Kuala Lumpur, 50490, Wilayah Persekutuan Kuala Lumpur",3.1409788,101.6814414,,"KL Sentral","KL Sentral","White almera",0,TRUE,TRUE,"2019-01-18 18:37:38.713286","2019-01-19 02:58:55.148919",7462,5,,FALSE,,0,,"{}",
3160,1,2,2015,"GT6288","auto",7,130,700,1482,"Bayswater, Lebuh Tunku Kudin 2, Gelugor, Penang, Malaysia",5.3766886,100.3145987,,,,"In perfect condition, very spacious, all parts are original, window tints are within the legal range, fuel efficient, hassle-free, well service and maintained, accident-free, float-free. Perfect for a family 5 or less to travel, sightseeing. ",0,TRUE,TRUE,"2018-05-30 20:16:09","2019-02-25 15:00:21.612901",7029,5,,FALSE,,0,,"{}",1970
4333,5,3,2017,"VAM5586","auto",20,200,1000,1938," Persiaran Sepang,Taman Sains Selangor 2,Cyberjaya,63000,Selangor",2.9184354,101.6301262,,"Vega residensi 1 persiaran sepang off multimedia cyberjaya","Vega residensi 1 persiaran sepang off multimedia cyberjaya","boleh jalan jauh",0,FALSE,FALSE,"2019-02-14 20:04:27.067306","2019-02-14 20:05:11.451779",13706,5,,FALSE,,0,,"{}",
51,1,1,2010,"HDHDJ","auto",7,130,700,1680," Jalan Cenderawasih,Tasik Perdana,Kuala Lumpur,50480,Wilayah Persekutuan Kuala Lumpur",3.1453121,101.6868601,,"jxjjd","jdjdk","jdjdj",0,FALSE,FALSE,"2019-01-18 20:53:07.212606","2019-01-19 02:27:25.814626",2,5,,FALSE,,0,,"{}",
48,15,3,2016,"TBB6937","auto",15,250,1400,2000,"10 Perkarangan Tun Ismail, Kuala Lumpur, Kuala Lumpur, 50480, Wilayah Persekutuan Kuala Lumpur",3.1539954,101.6865047,,"Dataran Merdeka","Dataran Merdeka","Toyota Vios",0,TRUE,TRUE,"2019-01-18 19:09:23.75286","2019-03-05 13:57:53.100817",7677,5,,FALSE,,0,,"{}",
44,6,3,2016,"WVD586","auto",7,120,700,1680,"NO 17, JALAN PINGGIRAN USJ 1/2, TAMAN PINGGIRAN USJ 1, SUBANG JAYA, 47600, SELANGOR",3.0506406,101.5558322,,"Kolej Vokasional Shah Alam","Kolej Vokasional Shah Alam","New saga",0,TRUE,TRUE,"2019-01-18 17:40:28.680162","2019-01-19 21:43:59.328474",9924,5,,FALSE,,0,,"{}",
3817,7,2,2016,"WD3174F","auto",11,180,1000,2052,"Pearl Suria Residence, Jalan Klang Lama, Taman United, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.085836,101.674059,,,,"**Min Rental period 12Hrs, 24Hrs or Daily Rental preferred.**
**No Smoking**
Safe, Comfortable and Economical car. 
Pick up available from my residence address or Bangsar South. (Office)
",0,FALSE,TRUE,"2018-10-06 00:27:20","2019-02-20 12:37:29.381029",9895,12,,FALSE,"2019-02-14 08:23:45.708101",0,,"{}",2070
2194,4,2,2012,"WXN8658","auto",6,100,600,1140,"Lot 23603 & Lot 26879, Jalan Rasah, 70300 Seremban, Negeri Sembilan",2.6942419,101.9359109,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:40","2019-01-19 23:44:16.402737",1426,5,,FALSE,,0,,"{}",1064
46,50,4,2016,"VBL9703","auto",35,600,2500,6000,"426 Jalan Tun Razak, Kuala Lumpur, 50400, Wilayah Persekutuan Kuala Lumpur",3.1442784,101.7217519,,"Kenanga Tower","Kenanga Tower","Brand new f30",0,TRUE,TRUE,"2019-01-18 18:06:20.122533","2019-03-18 16:51:16.978453",10789,5,,FALSE,,0,,"{}",
50,39,3,2016,"WC8004U","auto",80,1100,6600,15840,"38 Jalan SS 21/35, Damansara Utama, Petaling Jaya, 47400, Selangor",3.1368791,101.6238567,,"1Utama","1Utama","Audi TT",0,FALSE,TRUE,"2019-01-18 19:21:11.933824","2019-01-22 15:42:11.684399",9341,5,,FALSE,"2019-01-22 15:42:11.678775",0,,"{}",
4224,14,3,2014,"B1288PAI","auto",120,120,120,120,"No.18 Jalan Terogong Raya,Cilandak Barat,Cilandak,12430,Daerah Khusus Ibukota Jakarta",-6.2810202,106.7952087,,".",".","7 seater car",0,FALSE,FALSE,"2019-01-24 17:05:54.517184","2019-01-24 17:09:17.36229",12701,5,,FALSE,,0,,"{}",
52,1,1,2018,"WUZ3836","auto",120,120,120,120," Jalan Cenderawasih,Tasik Perdana,Kuala Lumpur,50480,Wilayah Persekutuan Kuala Lumpur",3.1453121,101.6868601,,"take
","leave","nice",0,FALSE,TRUE,"2019-01-19 00:55:13.679002","2019-02-20 12:37:29.416904",12604,5,,FALSE,"2019-01-19 00:56:31.93705",0,,"{}",
49,18,3,2016,"VBN7868","auto",18,300,1700,4080,"11 Jalan Mesui, Bukit Bintang, Kuala Lumpur, 50200, Wilayah Persekutuan Kuala Lumpur",3.1490246,101.7083158,,"Pavillion KL","Pavilion KL","Toyota Wish",0,TRUE,TRUE,"2019-01-18 19:16:12.260866","2019-02-20 12:37:29.433537",11480,5,,FALSE,"2019-02-19 22:29:20.374976",0,,"{}",
3410,1,3,2015,"WB3167K","auto",7,130,700,1482,"Setia Alam, Shah Alam, Selangor, Malaysia",3.097737,101.4447398,,,,"-Car good condition and clean
-got usb and cd player 
-no smoking and pet allowed 
-car got tinted ",0,TRUE,TRUE,"2018-11-08 23:14:36","2019-02-18 17:38:28.706239",10737,5,,FALSE,"2019-02-15 10:14:31.968772",0,,"{}",2116
53,8,5,2012,"RIIDUD","auto",8,130,750,1800,"Jalan Tropicana Selatan, Tropicana, Petaling Jaya, 46050, Selangor",3.1312041,101.599032,,"Djjdjjd","Jdjdid",,0,FALSE,FALSE,"2019-01-19 01:36:16.029885","2019-01-19 02:58:55.105659",12561,5,,FALSE,"2019-01-19 01:37:16.161267",0,,"{}",
45,3,3,2017,"VCM7485","auto",7,120,700,1680,"NO 17, JALAN PINGGIRAN USJ 1/2, TAMAN PINGGIRAN USJ 1, SUBANG JAYA, 47600, SELANGOR",3.0506406,101.5558322,,"Kolej Vokasional Shah Alam","Kolej Vokasional Shah Alam","Best axia",0,TRUE,TRUE,"2019-01-18 17:51:42.772207","2019-01-19 21:50:21.802692",9924,5,,FALSE,,0,,"{}",
2195,4,2,2013,"W6421E","auto",6,100,600,1140,"12-1A JLN HARMONI INDAH 1 TMN HARMONI INDAH 43300 BALAKONG",3.0249446,101.7327729,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:07","2019-01-19 23:44:16.419034",1832,5,,FALSE,,0,,"{}",326
2196,4,2,2013,"W2523G","auto",6,100,600,1140,"12-1A JLN HARMONI INDAH 1 TMN HARMONI INDAH 43300 BALAKONG",3.0249446,101.7327729,,,,,0,FALSE,FALSE,"2017-07-26 05:03:15","2019-01-19 23:44:16.435953",1832,5,,FALSE,,0,,"{}",1624
4221,14,3,2015,"B2075SOC","auto",120,120,120,120,"129 Jalan Sepakat II,Cilangkap,Jakarta Timur,13870,Daerah Khusus Ibukota Jakarta",-6.3484999,106.9024466,,"sesuai peta","rumah","Baik",0,FALSE,TRUE,"2019-01-24 16:21:38.643485","2019-02-20 12:37:29.452266",12692,5,,FALSE,,0,,"{}",
4364,4,6,2019,"AMAR1111","auto",6,100,600,1140,"331 Lorong Maarof,Bukit Bandaraya,Kuala Lumpur,59000,Wilayah Persekutuan Kuala Lumpur",3.1432721,101.6702818,,"-","-","AmarJaa",0,FALSE,FALSE,"2019-02-21 11:16:42.535063","2019-02-21 11:19:13.173261",13934,5,,FALSE,"2019-02-21 11:19:13.167244",0,,"{}",
4267,30,2,2016,"V1793","auto",20,250,1300,2600,"71 Jalan Sepah Puteri 5/20,Kota Damansara,Petaling Jaya,47810,Selangor",3.1568346,101.5896503,,"you can come near Kota damansara area ","you can come near Kota damansara area ","My city come with rear camera and very comfortable interior , 10 inch player. ",0,FALSE,TRUE,"2019-01-28 17:43:11.372696","2019-02-20 12:37:29.566644",12859,6,,FALSE,,0,,"{}",
4363,11,1,2018,"VCE3534","auto",18,280,1700,3192," ,Mines Wellness City,Seri Kembangan,43300,Selangor",3.037065,101.7156308,,"call half and hours before pickup the car","call half and hoylur before return the car","powerfull and confortble for long distance",0,FALSE,FALSE,"2019-02-21 10:22:32.528648","2019-02-21 10:23:17.310065",13953,5,,FALSE,,0,,"{}",
2859,6,2,2014,"W6557B","auto",7,120,700,1368,"Pangsapuri Cheras Utama Taman Cheras Utama Kuala Lumpur Selangor Malaysia",3.0463942,101.7481582,,,,"Economy
Save fuel
Tip top acc
Doubledin(radio/dvd/usb/bluetooh/sharingmonitoring
Reverse camera
Airbags
Fulltank petrol rm70
Smarttag (tng card)
Sportrim",0,TRUE,TRUE,"2017-03-17 20:57:00","2019-02-25 20:35:56.684956",3130,5,,FALSE,,0,,"{}",1241
3520,2,2,2016,"VK4742","auto",8,140,850,1596,"Almyra Residence, Bandar Puteri Bangi, Kajang, Selangor, Malaysia",2.8779011,101.7954664,,,,"Spacious, comfortable and new. 6 months old. Highest spec. 1.3 Advance Auto. Very efficient fuel consumption with Eco
driving and Eco Idle system. Airbag, ABS with EBD, VSC, TRC, hill start assist, brake assist (BA), leather seat, reverse camera and reverse sensor, safety seatbelts. Push start button, smart entry with smart key, USB port for charging, Multimedia system with
navigation & 'Smart Link' reverse camera. Big boot space. 508 litres. bigger than Vios'.

Suitable for:

1. Self-drive (individual and company)
2. Long term / short term rental
3. Event transport
4. Travelling / vacation",0,TRUE,TRUE,"2017-07-26 09:36:36","2019-02-25 19:21:01.645089",11157,5,,FALSE,,0,,"{}",1625
3921,9,2,2015,"WB3060","auto",15,250,1400,2850,"Perumahan ATM Jalan U-Thant, Blok A-6-2, jalan 1/76, off Jalan Kg Pandan, 50600 KL",3.1543937,101.7367847,,,,"new and super",0,TRUE,TRUE,"2017-04-27 11:25:58","2019-02-25 21:14:27.242778",4508,5,,FALSE,,0,,"{}",1260
4226,16,4,2011,"WB6772A","auto",34,500,2800,5700,"Jalan Putra PUJ 7/19 ,Taman Puncak Jalil,Bandar Putra Permai,Seri Kembangan,43300,Selangor",3.0179136,101.6754007,,".",".","Good condition",0,TRUE,TRUE,"2019-01-24 17:32:06.438552","2019-01-24 17:51:17.515243",12671,5,,FALSE,"2019-01-24 17:51:17.509698",0,,"{}",
4225,52,3,2013,"W2413E","auto",33,495,2745,5640," Jalan Impian 11C,Bandar Botanik,Klang,41200,Selangor",2.9965343,101.4601874,,"Please contact me 0132225370","Please contact me 0132225370","Comfort MPV 12 seaters equipped with 360 camera, android player and fuel efficient ",0,TRUE,FALSE,"2019-01-24 17:12:09.898119","2019-01-24 17:25:34.155058",10010,5,,FALSE,"2019-01-24 17:25:34.149591",0,,"{}",
4222,14,2,2018,"D1121AGV","auto",120,120,120,120,"10 Jalan Kaca-kaca Wetan,Paledang,Bandung,40261,Jawa Barat",-6.9228616,107.6167381,,"Sewa Dalam Kota dengan driver","Minimal 4 jam","A brand new car",0,TRUE,TRUE,"2019-01-24 16:31:33.106507","2019-02-25 21:33:09.697323",12698,5,,FALSE,,0,,"{}",
4264,168,6,2015,"VMW1668","auto",209,3810,22400,45600,"Unnamed Road, Kuala Lumpur, 59200, Wilayah Persekutuan Kuala Lumpur",3.0831964,101.6688417,,"Bb","Bdbd","Hdbs",0,FALSE,FALSE,"2019-01-28 15:02:51.682007","2019-01-28 15:03:05.057359",12187,5,,FALSE,"2019-01-28 15:03:05.050144",0,,"{}",
4146,52,2,2011,"WVV9519","auto",37,550,3050,6270,"Almyra Residence, Bandar Puteri Bangi, Kajang, Selangor, Malaysia",2.8779011,101.7954664,,,,"1. 11 seater. Very spacious and comfortable. Like new condition. 2011 model. Very well maintained
2. Very efficient fuel consumption. Fill in RM100 diesel, can travel 550++ km.
3. Airbag, ABS, EBD, DVD with display monitor 10.2â€, leather seat, auto light, reverse camera and reverse sensor, 11 safety seatbelts, 6 ceiling air vents.
4. Powerful 2.5 turbo diesel engine with 170 hp and 392 nm of torque.

Suitable for:

1. Self-drive (individual and company)
2. Long term / short term rental
3. Event transport
4. Travelling / vacation
5. Wedding
6. Expatriate / VIP",0,TRUE,TRUE,"2017-07-24 16:01:08","2019-02-25 23:21:24.340537",11157,5,,FALSE,,0,,"{}",1516
4394,189,4,2013,"WYB828","manual",24,480,2880,4800,"Centerpoint Starbucks coffee ,Bandar Utama,Petaling Jaya,47400,Selangor",3.1376184,101.6096423,,"Place the booking, once I receive the booking then will send the car to centerpoint infront of Starbucks coffee shop ","Call to confirm the time for returning the car at the same place of centerpoint Starbucks coffee, I will come to collect the Car. ","Lexus RX350, well care in good condition.
One hand owner. ",0,FALSE,FALSE,"2019-03-03 00:34:16.992942","2019-03-03 00:34:17.023264",14538,24,,FALSE,,0,,"{}",
